Time,Delta Time,X,Y,Z
35019,101,339,352,423
35121,102,323,358,425
35222,101,309,349,434
35323,101,323,349,447
35425,102,299,344,410
35526,101,298,316,454
35627,101,312,286,480
35728,101,346,287,490
35829,101,339,268,500
35931,102,359,281,483
36032,101,372,297,472
36133,101,362,307,464
36235,102,354,331,449
36335,100,340,347,426
36436,101,323,351,433
36538,102,310,354,423
36639,101,290,357,423
36741,102,301,346,431
36842,101,288,339,432
36943,101,283,301,450
37044,101,307,289,471
37145,101,315,267,477
37246,101,321,264,472
37348,102,355,273,488
37449,101,359,288,474
37551,102,361,305,464
37652,101,352,324,452
37752,100,347,343,444
37854,102,344,357,428
37955,101,323,354,434
38056,101,306,352,435
38158,102,319,348,445
38259,101,314,342,438
38361,102,271,327,423
38461,100,295,301,475
38562,101,337,279,517
38664,102,311,286,452
38765,101,326,277,471
38866,101,336,270,474
38968,102,362,282,492
39069,101,362,296,474
39170,101,362,321,450
39271,101,350,340,441
39372,101,351,368,417
39474,102,329,367,416
39575,101,312,369,417
39676,101,294,351,412
39778,102,313,331,441
39878,100,289,307,440
39980,102,286,283,471
40081,101,324,274,503
40182,101,333,284,471
40284,102,343,289,473
40385,101,349,299,468
40486,101,346,309,474
40587,101,369,331,465
40688,101,361,350,433
40790,102,362,350,427
40891,101,345,356,433
40992,101,332,361,423
41094,102,305,355,423
41195,101,304,353,423
41295,100,300,328,457
41397,102,295,293,477
41498,101,317,294,480
41600,102,323,280,492
41701,101,349,281,489
41802,101,360,296,491
41904,102,360,296,481
42004,100,352,309,469
42105,101,351,333,450
42207,102,350,356,421
42308,101,345,354,434
42409,101,325,358,435
42511,102,314,351,439
42612,101,298,337,426
42713,101,316,324,452
42814,101,281,290,479
42915,101,319,284,484
43017,102,328,284,476
43118,101,348,275,481
43219,101,343,280,474
43321,102,353,289,486
43421,100,354,306,479
43523,102,360,322,452
43624,101,355,344,432
43725,101,342,349,421
43827,102,325,353,425
43928,101,318,359,431
44029,101,297,350,419
44130,101,315,344,429
44231,101,299,320,446
44333,102,288,275,478
44434,101,318,280,492
44535,101,337,273,491
44637,102,370,279,488
44738,101,359,287,467
44838,100,354,297,476
44940,102,352,319,453
45041,101,370,335,451
45143,102,355,340,438
45244,101,351,347,441
45345,101,327,355,424
45447,102,317,356,432
45547,100,311,351,430
45648,101,317,339,446
45750,102,314,327,443
45851,101,311,287,470
45953,102,342,288,489
46054,101,363,288,490
46155,101,364,285,496
46256,101,375,300,480
46357,101,365,313,458
46458,101,371,332,443
46560,102,373,350,419
46661,101,345,353,425
46763,102,338,348,448
46864,101,325,360,428
46964,100,322,347,452
47066,102,321,343,443
47167,101,303,327,452
47268,101,286,304,477
47370,102,319,297,478
47471,101,319,288,473
47572,101,356,292,488
47673,101,367,300,495
47774,101,376,315,473
47876,102,375,324,458
47977,101,372,343,427
48078,101,366,353,435
48180,102,340,356,424
48281,101,339,369,422
48381,100,320,362,435
48483,102,325,358,454
48584,101,324,352,441
48686,102,319,342,438
48787,101,303,323,453
48888,101,318,310,495
48990,102,312,287,494
49090,100,353,306,472
49191,101,355,294,486
49293,102,372,306,485
49394,101,365,317,464
49496,102,376,335,445
49597,101,367,343,435
49698,101,353,351,428
49799,101,334,351,437
49900,101,319,354,430
50001,101,301,347,424
50103,102,303,336,442
50204,101,294,308,474
50306,102,323,302,487
50407,101,338,288,477
50507,100,338,284,477
50609,102,359,290,484
50710,101,373,305,476
50811,101,371,316,465
50913,102,372,326,445
51014,101,368,350,433
51116,102,348,358,425
51216,100,347,363,439
51317,101,338,363,438
51419,102,309,355,423
51520,101,296,343,429
51621,101,314,331,453
51723,102,296,308,454
51824,101,295,291,456
51924,100,333,274,508
52026,102,344,288,466
52127,101,345,291,466
52229,102,359,298,490
52330,101,356,316,456
52431,101,348,330,441
52533,102,356,345,434
52633,100,341,347,448
52734,101,311,354,432
52836,102,311,358,439
52937,101,296,346,431
53039,102,293,343,429
53140,101,316,328,446
53241,101,291,306,458
53342,101,310,264,493
53443,101,356,271,506
53544,101,347,271,473
53646,102,368,281,471
53747,101,370,286,477
53849,102,366,301,462
53950,101,366,319,443
54050,100,357,341,433
54152,102,336,354,433
54253,101,315,353,438
54354,101,301,355,424
54456,102,301,352,417
54557,101,289,336,427
54659,102,284,300,457
54759,100,303,288,465
54860,101,312,273,483
54962,102,344,278,480
55063,101,350,277,474
55164,101,349,285,472
55266,102,370,296,486
55367,101,360,311,452
55469,102,356,335,438
55569,100,354,343,433
55670,101,345,354,432
55772,102,329,350,436
55873,101,308,349,428
55974,101,288,348,424
56076,102,302,331,429
56177,101,297,307,469
56278,101,300,294,478
56379,101,318,273,495
56480,101,321,272,475
56582,102,348,288,466
56683,101,354,294,475
56784,101,362,305,476
56886,102,362,325,466
56986,100,363,336,439
57088,102,367,341,444
57189,101,349,345,448
57290,101,343,358,425
57392,102,327,359,416
57493,101,320,354,430
57594,101,324,337,444
57695,101,315,320,448
57796,101,318,296,480
57897,101,328,283,480
57999,102,350,280,467
58100,101,363,279,468
58202,102,391,285,495
58303,101,387,304,478
58403,100,388,329,450
58505,102,385,347,422
58606,101,365,349,424
58707,101,346,356,429
58809,102,342,353,428
58910,101,314,347,426
59012,102,332,341,453
59112,100,296,297,477
59213,101,329,309,450
59315,102,359,286,503
59416,101,377,270,510
59517,101,361,286,471
59619,102,372,295,474
59720,101,386,321,475
59821,101,370,327,456
59922,101,371,349,423
60023,101,352,339,435
60125,102,338,359,412
60226,101,333,357,426
60327,101,318,351,417
60429,102,321,342,434
60529,100,307,303,481
60631,102,339,301,481
60732,101,350,286,482
60833,101,341,276,471
