Time,Delta Time,X,Y,Z
24897,101,336,292,480
24997,100,341,284,482
25099,102,369,295,484
25200,101,368,304,475
25302,102,381,320,472
25403,101,378,336,448
25504,101,366,350,433
25606,102,370,359,432
25706,100,338,360,423
25807,101,324,365,425
25909,102,303,356,417
26010,101,316,353,425
26112,102,310,325,459
26213,101,310,311,460
26314,101,336,298,498
26415,101,329,298,462
26516,101,353,297,469
26617,101,350,293,479
26719,102,390,307,482
26820,101,387,317,465
26921,101,374,331,450
27023,102,367,352,434
27123,100,348,359,421
27225,102,347,366,429
27326,101,343,367,430
27427,101,311,354,430
27529,102,306,340,456
27630,101,308,331,473
27731,101,322,322,465
27832,101,337,311,480
27933,101,352,307,474
28035,102,358,299,472
28136,101,356,298,471
28237,101,368,302,488
28339,102,386,317,474
28440,101,379,326,454
28540,100,390,345,444
28642,102,369,344,440
28743,101,351,361,428
28845,102,331,364,419
28946,101,330,368,423
29047,101,290,349,437
29149,102,310,345,450
29249,100,292,327,449
29350,101,328,296,498
29452,102,314,292,479
29553,101,326,294,467
29655,102,339,296,460
29756,101,360,282,492
29857,101,387,309,487
29958,101,377,323,446
30059,101,375,339,441
30160,101,352,346,428
30262,102,352,361,426
30363,101,341,360,431
30465,102,325,351,441
30566,101,313,349,439
30666,100,324,339,461
30768,102,311,336,442
30869,101,319,320,463
30970,101,351,306,492
31072,102,353,297,492
31173,101,348,295,478
31275,102,359,300,468
31375,100,370,300,478
31476,101,373,313,460
31578,102,380,329,458
31679,101,363,336,452
31780,101,367,360,430
31882,102,353,361,431
31983,101,355,355,437
32083,100,329,363,432
32185,102,332,351,443
32286,101,319,355,433
32388,102,325,330,466
32489,101,310,313,476
32590,101,333,310,485
32692,102,355,301,484
32792,100,367,300,469
32893,101,375,292,484
32995,102,382,298,485
33096,101,391,317,470
33198,102,379,331,452
33299,101,367,344,438
33400,101,356,354,429
33501,101,341,358,420
33602,101,321,356,425
33703,101,328,346,440
33805,102,309,339,455
33906,101,337,323,477
34008,102,343,304,507
34109,101,366,313,478
34209,100,374,307,472
34311,102,376,297,497
34412,101,382,311,481
34513,101,371,325,463
34615,102,374,344,440
34716,101,357,355,429
34818,102,357,359,441
34918,100,335,361,433
35019,101,335,362,439
35121,102,324,351,448
35222,101,331,352,452
35323,101,315,338,459
35425,102,313,328,462
35526,101,335,311,487
35627,101,349,306,470
35728,101,361,298,471
35829,101,367,296,483
35931,102,373,302,484
36032,101,377,320,469
36133,101,372,327,463
36235,102,365,346,441
36335,100,346,360,430
36436,101,334,366,419
36538,102,312,361,425
36639,101,326,357,444
36741,102,295,332,455
36842,101,313,321,487
36943,101,334,310,503
37044,101,341,298,491
37145,101,343,305,473
37246,101,350,301,488
37348,102,359,309,481
37449,101,372,321,484
37551,102,375,350,453
37652,101,348,349,439
37752,100,368,352,437
37854,102,341,376,417
37955,101,322,372,420
38056,101,325,374,417
38158,102,298,351,439
38259,101,296,340,456
38361,102,303,332,468
38461,100,304,326,454
38562,101,348,307,490
38664,102,370,297,521
38765,101,382,324,476
38866,101,374,329,468
38968,102,374,347,453
39069,101,375,362,443
39170,101,345,363,427
39271,101,337,367,430
39372,101,316,364,426
39474,102,313,355,409
39575,101,318,354,449
39676,101,311,343,475
39778,102,307,327,480
39878,100,354,306,505
39980,102,363,291,500
40081,101,375,312,475
40182,101,394,327,477
40284,102,364,334,461
40385,101,386,348,454
40486,101,375,349,447
40587,101,357,358,436
40688,101,335,369,425
40790,102,317,373,421
40891,101,295,368,425
40992,101,283,353,428
41094,102,300,340,449
41195,101,311,314,481
41295,100,315,304,472
41397,102,336,299,465
41498,101,382,291,496
41600,102,394,308,477
41701,101,383,317,477
41802,101,363,333,455
41904,102,390,358,446
42004,100,359,339,456
42105,101,350,356,425
42207,102,330,367,428
42308,101,310,368,429
42409,101,309,371,421
42511,102,321,368,425
42612,101,313,347,443
42713,101,313,317,481
42814,101,334,319,487
42915,101,342,307,474
43017,102,363,275,517
43118,101,383,299,481
43219,101,381,311,462
43321,102,390,316,485
43421,100,374,336,454
43523,102,377,365,430
43624,101,353,354,442
43725,101,337,354,441
43827,102,313,364,432
43928,101,323,373,422
44029,101,319,379,434
44130,101,299,349,449
44231,101,295,332,462
44333,102,326,334,472
44434,101,348,325,485
44535,101,352,297,484
44637,102,360,293,490
44738,101,370,309,474
44838,100,373,320,478
44940,102,374,336,447
45041,101,377,329,459
45143,102,352,363,425
45244,101,348,374,435
45345,101,342,382,419
45447,102,308,376,414
45547,100,306,368,437
45648,101,292,348,449
45750,102,297,338,444
45851,101,317,333,445
45953,102,333,309,474
46054,101,371,314,468
46155,101,358,291,487
46256,101,394,321,471
46357,101,399,317,487
46458,101,388,332,457
46560,102,383,349,428
46661,101,361,358,431
46763,102,347,367,421
46864,101,334,375,432
46964,100,315,370,421
47066,102,294,358,431
47167,101,301,335,453
47268,101,310,338,447
47370,102,296,295,492
47471,101,315,289,475
47572,101,334,280,473
47673,101,345,276,485
47774,101,357,286,482
47876,102,379,305,468
47977,101,369,321,459
48078,101,372,346,437
48180,102,352,352,421
48281,101,330,368,422
48381,100,300,361,430
48483,102,309,356,427
48584,101,312,351,435
48686,102,311,336,455
48787,101,313,325,463
48888,101,304,315,458
48990,102,336,295,490
49090,100,358,287,486
49191,101,347,290,472
49293,102,387,303,483
49394,101,384,313,467
49496,102,369,327,449
49597,101,361,342,437
49698,101,334,362,423
49799,101,324,371,437
49900,101,330,374,437
50001,101,299,366,436
50103,102,291,359,418
50204,101,264,340,437
50306,102,298,328,465
50407,101,294,298,489
50507,100,334,310,476
50609,102,354,292,482
50710,101,350,290,472
50811,101,360,295,479
50913,102,385,315,476
51014,101,388,331,449
51116,102,375,340,436
51216,100,373,347,424
51317,101,335,367,401
51419,102,317,381,431
51520,101,307,370,428
51621,101,285,352,421
51723,102,293,332,452
51824,101,289,314,479
51924,100,320,300,497
52026,102,353,299,473
52127,101,360,296,473
52229,102,368,296,483
52330,101,395,305,491
52431,101,374,318,451
52533,102,373,338,435
52633,100,355,368,419
52734,101,334,377,432
52836,102,328,377,419
52937,101,303,368,415
53039,102,292,340,442
53140,101,302,332,478
53241,101,307,327,472
53342,101,312,309,486
53443,101,331,301,477
53544,101,341,288,492
53646,102,372,294,483
53747,101,388,306,485
53849,102,396,320,457
53950,101,370,343,438
54050,100,371,350,444
54152,102,354,377,422
54253,101,330,377,417
54354,101,305,366,415
54456,102,303,365,425
54557,101,303,341,465
54659,102,308,346,471
54759,100,286,319,464
54860,101,344,314,465
54962,102,332,294,479
55063,101,336,298,475
55164,101,364,292,500
55266,102,395,322,480
55367,101,377,327,458
55468,101,384,335,446
55569,101,353,350,431
55670,101,356,367,423
55772,102,333,379,407
55873,101,284,368,422
55974,101,309,362,447
56076,102,294,337,464
56176,100,316,337,473
56278,102,337,329,475
56379,101,349,309,488
56480,101,362,297,496
56582,102,371,306,477
56683,101,391,319,471
56784,101,389,327,472
56885,101,377,343,447
56986,101,383,355,452
57088,102,375,367,431
57189,101,350,378,415
57290,101,334,375,423
57392,102,329,368,433
57493,101,312,375,424
57593,100,293,357,452
57695,102,303,340,488
57796,101,327,310,517
57897,101,350,313,480
57999,102,361,302,477
58100,101,387,312,490
58202,102,385,324,473
58302,100,383,326,475
58403,101,378,346,448
58505,102,367,359,416
58606,101,351,366,426
58707,101,331,368,403
58809,102,316,371,413
58910,101,287,351,429
59011,101,325,354,458
59112,101,317,331,481
59213,101,336,304,494
59315,102,363,290,505
59416,101,393,321,476
59517,101,393,332,476
59619,102,387,353,432
59719,100,378,365,424
59821,102,338,361,412
59922,101,346,380,428
60023,101,323,379,415
60125,102,328,367,432
60226,101,329,351,469
60327,101,326,334,471
60428,101,314,311,490
60529,101,352,303,507
60631,102,373,305,485
60732,101,379,316,483
60833,101,427,316,490
60935,102,394,323,464
