Time,Delta Time,X,Y,Z
25606,102,446,317,451
25706,100,429,350,403
25807,101,390,365,371
25909,102,328,355,371
26010,101,295,354,393
26112,102,289,324,465
26213,101,305,261,547
26314,101,424,282,516
26415,101,441,296,491
26516,101,435,313,462
26617,101,461,328,447
26719,102,398,354,376
26820,101,379,375,376
26921,101,320,358,387
27023,102,318,349,434
27123,100,309,301,498
27225,102,385,290,524
27326,101,415,292,510
27427,101,456,301,486
27529,102,455,319,464
27630,101,445,345,416
27731,101,410,366,380
27832,101,357,376,370
27933,101,322,349,406
28035,102,310,338,426
28136,101,282,290,488
28237,101,347,269,538
28339,102,390,272,522
28440,101,450,290,487
28540,100,447,301,471
28642,102,426,329,425
28743,101,419,349,391
28845,102,376,360,377
28946,101,325,347,388
29047,101,285,322,436
29149,102,318,318,468
29249,100,364,276,553
29350,101,416,296,503
29452,102,441,300,487
29553,101,467,306,459
29655,102,437,332,431
29756,101,392,365,359
29857,101,336,363,352
29958,101,287,329,409
30059,101,289,322,481
30160,101,322,281,539
30262,102,418,275,538
30363,101,465,291,492
30465,102,462,305,469
30566,101,425,329,428
30666,100,394,354,379
30768,102,371,363,363
30869,101,304,339,397
30970,101,318,337,445
31072,102,310,294,516
31173,101,358,287,497
31275,102,433,287,502
31375,100,432,297,468
31476,101,431,311,454
31578,102,429,336,419
31679,101,405,351,391
31780,101,360,356,389
31882,102,336,352,405
31983,101,292,333,438
32083,100,313,305,486
32185,102,414,250,554
32286,101,457,281,517
32388,102,451,293,469
32489,101,465,323,426
32590,101,428,341,386
32692,102,384,353,382
32792,100,352,359,386
32893,101,302,337,422
32995,102,304,325,471
33096,101,337,288,512
33198,102,431,287,534
33299,101,458,289,483
33400,101,463,313,441
33501,101,446,340,402
33602,101,413,357,384
33703,101,372,359,379
33805,102,335,348,393
33906,101,364,335,427
34008,102,327,309,448
34109,101,334,274,511
34209,100,397,257,546
34311,102,464,275,502
34412,101,454,316,440
34513,101,435,347,413
34615,102,405,346,396
34716,101,367,364,389
34818,102,335,354,389
34918,100,306,329,436
35019,101,318,308,492
35121,102,367,270,524
35222,101,405,274,508
35323,101,476,286,491
35425,102,435,306,444
35526,101,427,327,410
35627,101,409,367,374
35728,101,342,359,371
35829,101,303,336,415
35931,102,302,332,458
36032,101,276,280,506
36133,101,343,267,536
36235,102,413,275,513
36335,100,458,296,480
36436,101,446,320,446
36538,102,421,339,412
36639,101,394,360,370
36741,102,344,348,389
36842,101,309,331,417
36943,101,307,332,449
37044,101,328,292,513
37145,101,362,261,534
37246,101,425,274,504
37348,102,448,291,475
37449,101,451,323,430
37551,102,423,353,383
37652,101,398,364,367
37752,100,336,361,387
37854,102,298,339,432
37955,101,320,319,472
38056,101,329,286,498
38158,102,380,272,503
38259,101,443,280,494
38361,102,463,304,473
38461,100,431,327,421
38562,101,410,344,400
38664,102,368,354,379
38765,101,330,355,386
38866,101,327,346,432
38968,102,265,317,476
39069,101,330,298,505
39170,101,406,268,528
39271,101,446,282,499
39372,101,457,306,461
39474,102,461,343,412
39575,101,409,354,378
39676,101,356,359,368
39778,102,300,354,376
39878,100,319,333,456
39980,102,314,302,500
40081,101,404,269,549
40182,101,445,296,489
40284,102,458,304,470
40385,101,447,324,441
40486,101,413,339,408
40587,101,395,360,383
40688,101,372,373,380
40790,102,356,348,403
40891,101,289,320,437
40992,101,310,307,479
41094,102,367,273,520
41195,101,441,274,518
41295,100,466,292,484
41397,102,457,313,448
41498,101,436,342,403
41600,102,373,346,363
41701,101,314,356,359
41802,101,305,342,429
41904,102,317,317,490
42004,100,326,308,497
42105,101,365,276,515
42207,102,424,285,501
42308,101,449,299,488
42409,101,436,323,444
42511,102,427,343,417
42612,101,366,349,386
42713,101,331,349,383
42814,101,280,335,427
42915,101,306,320,469
43017,102,305,293,486
43118,101,362,258,532
43219,101,402,255,524
43321,102,413,284,486
43421,100,436,310,435
43523,102,400,338,404
43624,101,355,361,390
43725,101,323,353,390
43827,102,289,347,407
43928,101,318,314,454
44029,101,277,267,509
44130,101,355,237,554
44231,101,444,275,507
44333,102,406,293,462
44434,101,404,315,443
44535,101,387,351,388
44637,102,348,373,366
44738,101,312,334,421
44838,100,285,319,444
44940,102,309,305,489
45041,101,341,276,504
45143,102,368,267,489
45244,101,434,274,494
45345,101,408,293,481
45447,102,412,328,430
45547,100,384,353,406
45648,101,344,370,370
45750,102,307,344,413
45851,101,301,328,457
45953,102,282,314,477
46054,101,312,272,507
46155,101,360,277,507
46256,101,399,288,499
46357,101,406,301,485
46458,101,386,325,443
46560,102,394,353,398
46661,101,354,368,379
46763,102,313,348,393
46864,101,295,333,438
46964,100,304,309,482
47066,102,324,278,504
47167,101,388,262,535
47268,101,420,283,494
47370,102,407,303,461
47471,101,407,328,426
47572,101,392,351,398
47673,101,343,366,365
47774,101,310,346,405
47876,102,281,331,443
47977,101,305,309,486
48078,101,321,284,504
48180,102,372,261,522
48281,101,393,264,501
48381,100,402,286,473
48483,102,419,327,430
48584,101,384,352,372
48686,102,340,363,374
48787,101,285,342,408
48888,101,293,326,446
48990,102,305,298,487
49090,100,340,253,532
49191,101,396,265,512
49293,102,417,269,496
49394,101,429,301,472
49496,102,411,327,428
49597,101,394,348,369
49698,101,359,351,362
49799,101,324,351,419
49900,101,280,312,471
50001,101,318,306,486
50103,102,382,285,511
50204,101,419,271,510
50306,102,433,281,502
50407,101,428,304,456
50507,100,409,332,418
50609,102,360,357,388
50710,101,331,352,395
50811,101,279,352,391
50913,102,310,329,471
51014,101,305,286,522
51116,102,378,273,528
51216,100,431,289,510
51317,101,430,299,491
51419,102,422,328,438
51520,101,401,339,389
51621,101,363,355,376
51723,102,313,341,388
51824,101,312,334,422
51924,100,286,302,504
52026,102,372,280,527
52127,101,424,272,529
52229,102,457,281,493
52330,101,437,309,443
52431,101,411,346,383
52533,102,367,353,368
52633,100,288,337,382
52734,101,318,342,437
52836,102,292,306,480
52937,101,327,270,526
53039,102,389,256,523
53140,101,428,270,502
53241,101,446,295,477
53342,101,432,327,424
53443,101,391,347,379
53544,101,364,356,376
53646,102,321,342,403
53747,101,317,333,430
53849,102,308,302,460
53950,101,363,267,520
54050,100,397,260,526
54152,102,411,265,482
54253,101,439,301,456
54354,101,430,334,415
54456,102,393,342,399
54557,101,335,362,381
54659,102,304,338,398
54759,100,321,328,443
54860,101,312,286,503
54962,102,377,269,527
55063,101,407,266,521
55164,101,415,282,481
55266,102,438,310,449
55367,101,423,335,408
55468,101,394,350,388
55569,101,362,362,386
55670,101,311,352,387
55772,102,288,322,435
55873,101,300,312,475
55974,101,368,265,541
56076,102,406,271,544
56176,100,440,292,495
56278,102,430,319,441
56379,101,416,334,404
56480,101,377,353,383
56582,102,348,351,384
56683,101,328,350,410
56784,101,312,330,441
56885,101,326,300,482
56986,101,364,269,510
57088,102,436,275,500
57189,101,465,289,486
57290,101,440,315,440
57392,102,433,342,398
57493,101,399,365,380
57593,100,343,352,390
57695,102,305,342,412
57796,101,321,328,444
57897,101,296,282,491
57999,102,360,269,528
58100,101,428,266,536
58202,102,445,285,485
58302,100,470,320,437
58403,101,424,336,401
58505,102,364,351,370
58606,101,336,372,376
58707,101,298,340,419
58809,102,304,316,466
58910,101,320,287,506
59011,101,372,270,531
59112,101,460,281,518
59213,101,449,301,481
59315,102,429,323,430
59416,101,413,349,407
59517,101,372,360,386
59619,102,328,347,388
59719,100,301,349,426
59821,102,300,338,447
59922,101,332,299,491
60023,101,390,285,534
60125,102,430,282,513
60226,101,434,299,477
60327,101,439,304,459
60428,101,452,335,424
60529,101,398,353,391
60631,102,352,371,370
60732,101,300,351,374
