Time,Delta Time,X,Y,Z
45648,101,381,368,372
45750,102,310,353,388
45851,101,315,345,430
45953,102,288,322,487
46054,101,351,304,523
46155,101,387,304,525
46256,101,426,317,483
46357,101,468,328,472
46458,101,465,348,427
46560,102,417,357,378
46661,101,386,366,376
46763,102,337,362,388
46864,101,298,344,411
46964,100,290,321,460
47066,102,365,315,512
47167,101,414,289,539
47268,101,447,314,479
47370,102,481,330,469
47471,101,459,344,435
47572,101,417,352,391
47673,101,379,365,371
47774,101,330,363,381
47876,102,306,351,422
47977,101,287,322,462
48078,101,297,309,465
48180,102,355,300,530
48281,101,394,297,514
48381,100,439,314,493
48483,102,439,328,463
48584,101,413,345,423
48686,102,382,353,398
48787,101,354,356,395
48888,101,302,352,400
48990,102,289,355,444
49090,100,280,330,481
49191,101,313,309,501
49293,102,371,286,544
49394,101,430,306,499
49496,102,453,315,474
49597,101,433,344,408
49698,101,392,348,374
49799,101,339,354,375
49900,101,304,355,404
50001,101,240,315,455
50103,102,312,306,526
50204,101,407,285,533
50306,102,431,294,497
50407,101,448,322,459
50507,100,437,342,422
50609,102,404,352,400
50710,101,372,361,382
50811,101,315,357,372
50913,102,298,344,436
51014,101,303,309,508
51116,102,369,303,529
51216,100,411,297,521
51317,101,432,303,477
51419,102,468,327,470
51520,101,441,345,419
51621,101,394,353,382
51723,102,369,364,374
51824,101,323,356,386
51924,100,325,339,430
52026,102,309,317,487
52127,101,361,295,530
52229,102,414,294,519
52330,101,444,303,489
52431,101,466,325,467
52533,102,437,344,408
52633,100,398,350,373
52734,101,339,353,383
52836,102,319,348,408
52937,101,312,334,448
53039,102,311,308,500
53140,101,375,299,538
53241,101,410,289,511
53342,101,445,314,470
53443,101,468,332,453
53544,101,438,347,401
53646,102,386,353,379
53747,101,332,360,362
53849,102,343,345,422
53950,101,289,328,448
54050,100,317,309,503
54152,102,383,303,535
54253,101,399,294,514
54354,101,437,303,491
54456,102,459,327,444
54557,101,430,345,408
54659,102,395,347,394
54759,100,366,359,383
54860,101,298,348,376
54962,102,317,339,420
55063,101,336,311,505
55164,101,367,287,536
55266,102,405,288,516
55367,101,432,302,485
55468,101,452,331,452
55569,101,447,332,436
55670,101,386,352,382
55772,102,356,354,385
55873,101,311,345,397
55974,101,275,321,437
56076,102,298,300,468
56176,100,378,290,531
56278,102,408,276,528
56379,101,445,296,494
56480,101,433,316,439
56582,102,406,347,389
56683,101,376,351,384
56784,101,323,348,368
56885,101,305,335,405
56986,101,279,285,478
57088,102,337,264,552
57189,101,408,281,514
57290,101,472,296,502
57392,102,474,315,457
57493,101,449,332,406
57593,100,399,343,375
57695,102,345,364,378
57796,101,284,351,398
57897,101,298,321,485
57999,102,326,293,538
58100,101,380,276,567
58202,102,403,290,519
58302,100,449,313,483
58403,101,440,340,440
58505,102,411,337,392
58606,101,387,350,381
58707,101,311,359,368
58809,102,291,331,439
58910,101,349,317,524
59011,101,368,283,575
59112,101,414,287,512
59213,101,433,289,488
59315,102,408,325,439
59416,101,400,337,425
59517,101,373,356,387
59619,102,345,370,378
59719,100,310,341,419
59821,102,309,328,454
59922,101,343,324,512
60023,101,390,281,557
60125,102,430,301,502
60226,101,447,304,473
60327,101,419,338,406
60428,101,380,333,384
60529,101,348,373,353
60631,102,312,353,405
60732,101,318,344,471
60833,101,315,308,521
60935,102,354,296,541
61036,101,381,286,515
61136,100,421,298,489
61238,102,419,316,454
61339,101,402,341,407
61441,102,385,342,390
61542,101,351,356,396
61643,101,300,350,392
