Time,Delta Time,X,Y,Z
32489,101,417,349,404
32590,101,351,362,380
32692,102,320,367,405
32792,100,262,345,419
32893,101,289,345,447
32995,102,307,302,506
33096,101,371,296,538
33198,102,396,305,509
33299,101,418,315,498
33400,101,422,337,449
33501,101,397,358,411
33602,101,363,374,393
33703,101,341,375,397
33805,102,292,359,416
33906,101,295,347,440
34008,102,308,308,517
34109,101,342,285,534
34209,100,401,302,510
34311,102,416,311,512
34412,101,402,330,463
34513,101,402,344,442
34615,102,362,363,388
34716,101,339,363,397
34818,102,275,359,390
34918,100,282,331,462
35019,101,294,301,511
35121,102,342,296,519
35222,101,369,294,515
35323,101,417,315,506
35425,102,408,331,461
35526,101,419,356,415
35627,101,355,350,392
35728,101,336,370,406
35829,101,280,364,398
35931,102,263,327,441
36032,101,311,319,483
36133,101,359,290,520
36235,102,403,293,521
36335,100,413,308,490
36436,101,430,336,458
36538,102,395,344,431
36639,101,366,354,399
36741,102,321,364,382
36842,101,297,357,411
36943,101,268,341,459
37044,101,292,318,495
37145,101,330,287,501
37246,101,371,291,503
37348,102,397,311,496
37449,101,467,336,475
37551,102,430,337,430
37652,101,377,347,405
37752,100,333,371,373
37854,102,281,367,378
37955,101,275,346,446
38056,101,282,300,512
38158,102,321,286,530
38259,101,367,297,495
38361,102,400,312,484
38461,100,431,323,477
38562,101,399,345,417
38664,102,373,354,380
38765,101,327,373,389
38866,101,268,351,400
38968,102,303,346,452
39069,101,320,292,534
39170,101,357,300,518
39271,101,379,293,502
39372,101,413,311,491
39474,102,414,326,468
39575,101,406,356,405
39676,101,362,360,397
39778,102,336,374,384
39878,100,297,361,393
39980,102,349,366,435
40081,101,307,318,488
40182,101,364,292,535
40284,102,401,306,505
40385,101,427,310,500
40486,101,460,327,440
40587,101,425,353,401
40688,101,375,369,411
40790,102,326,363,398
40891,101,283,355,393
40992,101,304,339,455
41094,102,319,321,522
41195,101,341,315,507
41295,100,381,303,501
41397,102,410,308,505
41498,101,416,353,454
41600,102,416,359,436
41701,101,395,351,416
41802,101,367,362,386
41904,102,309,368,366
42004,100,255,333,436
42105,101,280,304,503
42207,102,365,299,559
42308,101,367,286,529
42409,101,422,323,496
42511,102,422,345,448
42612,101,391,367,405
42713,101,366,361,401
42814,101,352,363,372
42915,101,298,343,396
43017,102,276,335,455
43118,101,312,324,514
43219,101,382,287,556
43321,102,410,313,500
43421,100,431,328,485
43523,102,430,350,449
43624,101,386,355,404
43725,101,363,363,399
43827,102,334,360,404
43928,101,297,344,415
44029,101,290,308,482
44130,101,341,317,502
44231,101,414,294,531
44333,102,412,319,478
44434,101,461,346,465
44535,101,425,361,402
44637,102,375,361,381
44738,101,361,368,388
44838,100,325,363,383
44940,102,274,340,427
45041,101,294,308,498
45143,102,385,293,530
45244,101,420,304,512
45345,101,432,320,479
45447,102,441,347,438
45547,100,392,367,393
45648,101,354,367,396
45750,102,322,361,384
45851,101,281,336,432
45953,102,311,320,496
46054,101,355,292,532
46155,101,391,291,520
46256,101,423,309,493
46357,101,458,331,471
46458,101,415,342,430
46560,102,381,369,370
46661,101,352,368,410
46763,102,320,352,392
46864,101,304,331,456
46964,100,279,317,497
47066,102,345,280,541
47167,101,377,290,519
47268,101,425,317,486
47370,102,456,341,464
47471,101,409,354,411
47572,101,359,362,367
47673,101,347,361,405
47774,101,302,348,396
47876,102,269,330,446
47977,101,310,314,506
48078,101,412,297,550
48180,102,396,297,509
48281,101,425,323,484
48381,100,451,343,459
48483,102,405,348,421
48584,101,363,368,377
48686,102,341,371,379
48787,101,294,338,407
48888,101,302,318,459
48990,102,299,291,525
49090,100,382,296,516
49191,101,424,309,498
49293,102,436,332,471
49394,101,413,348,430
49496,102,390,365,402
49597,101,381,372,397
49698,101,346,376,404
49799,101,318,363,418
49900,101,303,340,463
50001,101,326,315,489
50103,102,382,320,498
50204,101,333,310,510
50306,102,376,335,494
50407,101,422,331,521
50507,100,388,345,436
50609,102,395,356,388
50710,101,361,365,381
50811,101,339,372,388
50913,102,280,345,411
51014,101,262,321,466
51116,102,324,275,541
51216,100,422,295,536
51317,101,429,312,496
51419,102,470,332,470
51520,101,408,354,400
51621,101,389,367,374
51723,102,321,360,379
51824,101,294,340,420
51924,100,294,335,466
52026,102,299,300,534
52127,101,386,306,520
52229,102,408,320,494
52330,101,403,321,492
52431,101,443,345,446
52533,102,391,362,387
52633,100,376,370,384
52734,101,321,358,389
52836,102,287,342,422
52937,101,309,328,472
53039,102,347,285,552
53140,101,382,298,526
53241,101,424,323,494
53342,101,436,333,460
53443,101,412,345,410
53544,101,376,354,377
53646,102,339,359,383
53747,101,298,361,397
53849,102,309,337,465
53950,101,307,298,528
54050,100,366,279,544
54152,102,393,299,485
54253,101,421,318,482
54354,101,440,339,462
54456,102,407,348,415
54557,101,380,365,381
54659,102,350,371,388
54759,100,308,341,425
54860,101,293,341,451
54962,102,310,299,516
55063,101,355,274,555
55164,101,384,303,479
55266,102,440,321,494
55367,101,408,333,453
55468,101,411,357,406
55569,101,375,368,374
55670,101,327,366,385
55772,102,301,337,429
55873,101,314,332,453
55974,101,301,277,552
56076,102,382,287,524
56176,100,424,311,498
56278,102,417,319,464
56379,101,416,335,445
56480,101,381,372,389
56582,102,385,378,380
56683,101,327,378,375
56784,101,274,343,414
56885,101,281,296,485
56986,101,325,267,559
57088,102,349,286,523
57189,101,441,296,508
57290,101,427,322,460
57392,102,424,341,430
57493,101,410,357,402
57593,100,364,361,390
57695,102,313,352,395
57796,101,282,327,439
57897,101,300,328,473
57999,102,336,277,528
58100,101,384,276,527
58202,102,440,310,485
58302,100,451,322,458
58403,101,419,349,408
58505,102,371,369,372
58606,101,336,369,387
58707,101,313,349,412
58809,102,284,329,462
58910,101,316,309,502
59011,101,368,283,524
59112,101,369,279,505
59213,101,441,318,495
59315,102,404,332,451
59416,101,419,358,408
59517,101,380,359,384
59619,102,336,371,376
59719,100,309,340,429
59821,102,300,338,433
59922,101,317,305,510
60023,101,356,281,531
60125,102,421,296,501
60226,101,436,311,493
60327,101,422,340,432
60428,101,413,348,406
60529,101,381,365,384
60631,102,354,362,397
60732,101,307,359,398
60833,101,305,324,447
60935,102,323,287,521
61036,101,369,286,518
61136,100,399,295,494
61238,102,391,316,476
61339,101,404,338,463
