Time,Delta Time,X,Y,Z
23277,101,329,344,450
23378,101,344,348,454
23480,102,348,336,453
23580,100,332,327,456
23682,102,352,309,486
23783,101,363,332,438
23884,101,368,301,492
23986,102,381,299,491
24087,101,375,319,473
24188,101,378,328,487
24289,101,396,351,447
24390,101,393,360,415
24492,102,392,360,416
24593,101,363,362,432
24694,101,350,346,447
24796,102,325,343,440
24897,101,332,354,435
24997,100,331,339,482
25099,102,330,313,505
25200,101,340,292,487
25302,102,364,298,467
25403,101,357,294,463
25504,101,383,282,496
25606,102,419,310,470
25706,100,386,321,453
25807,101,395,337,433
25909,102,366,343,411
26010,101,349,358,419
26112,102,341,351,422
26213,101,327,355,412
26314,101,325,346,441
26415,101,331,329,475
26516,101,350,334,455
26617,101,336,300,471
26719,102,357,288,459
26820,101,348,275,481
26921,101,368,300,472
27023,102,392,326,467
27123,100,378,319,471
27225,102,371,331,447
27326,101,360,344,438
27427,101,359,361,431
27529,102,352,360,431
27630,101,348,367,419
27731,101,323,353,425
27832,101,325,345,462
27933,101,314,333,467
28035,102,320,322,461
28136,101,344,308,489
28237,101,361,285,498
28339,102,352,294,456
28440,101,384,298,482
28540,100,409,309,487
28642,102,392,319,471
28743,101,385,341,436
28845,102,383,342,439
28946,101,373,351,414
29047,101,365,364,427
29149,102,350,357,423
29249,100,320,338,439
29350,101,333,347,439
29452,102,342,322,487
29553,101,351,321,468
29655,102,370,325,446
29756,101,388,295,489
29857,101,389,300,477
29958,101,403,312,477
30059,101,413,330,464
30160,101,390,338,458
30262,102,382,350,432
30363,101,375,355,431
30465,102,354,366,420
30566,101,361,361,441
30666,100,332,353,442
30768,102,335,346,454
30869,101,340,335,464
30970,101,328,313,481
31072,102,390,311,498
31173,101,332,298,464
31275,102,379,295,481
31375,100,431,315,499
31476,101,423,319,474
31578,102,405,345,434
31679,101,404,356,433
31780,101,363,353,413
31882,102,345,355,421
31983,101,336,350,424
32083,100,340,345,452
32185,102,340,341,450
32286,101,314,333,454
32388,102,353,320,457
32489,101,390,297,514
32590,101,365,302,476
32692,102,383,289,491
32792,100,421,322,481
32893,101,417,329,438
32995,102,403,336,429
33096,101,378,344,418
33198,102,368,347,432
33299,101,368,370,424
33400,101,329,360,411
33501,101,333,350,441
33602,101,316,339,442
33703,101,336,327,465
33805,102,347,313,476
33906,101,353,303,476
34008,102,371,287,483
34109,101,389,300,477
34209,100,423,307,479
34311,102,416,333,439
34412,101,397,340,422
34513,101,381,345,431
34615,102,366,359,424
34716,101,350,364,428
34818,102,335,355,436
34918,100,326,362,422
35019,101,338,338,458
35121,102,322,331,468
35222,101,364,317,492
35323,101,393,312,494
35425,102,366,293,486
35526,101,387,311,472
35627,101,378,312,482
35728,101,395,324,469
35829,101,386,333,456
35931,102,371,339,427
36032,101,380,354,420
36133,101,373,356,422
36235,102,355,369,415
36335,100,318,364,435
36436,101,335,353,451
36538,102,327,343,457
36639,101,331,323,481
36741,102,361,312,487
36842,101,357,283,479
36943,101,358,288,485
37044,101,380,296,478
37145,101,403,306,481
37246,101,396,323,437
37348,102,385,324,449
37449,101,374,348,428
37551,102,361,351,427
37652,101,347,361,430
37752,100,331,357,425
37854,102,327,350,432
37955,101,337,327,428
38056,101,356,340,423
38158,102,354,295,496
38259,101,372,296,497
38361,102,356,290,474
38461,100,345,296,469
38562,101,381,306,471
38664,102,405,312,473
38765,101,380,328,437
38866,101,375,342,429
38968,102,363,359,418
39069,101,340,367,421
39170,101,338,361,441
39271,101,322,347,430
39372,101,327,337,455
39474,102,321,327,465
39575,101,326,320,467
39676,101,330,307,456
39778,102,369,296,474
39878,100,358,291,477
39980,102,375,292,475
40081,101,362,285,482
40182,101,391,310,471
40284,102,390,325,445
40385,101,384,337,439
40486,101,379,353,423
40587,101,348,363,434
40688,101,349,357,445
40790,102,338,360,443
40891,101,337,358,429
40992,101,324,349,455
41094,102,344,340,454
41195,101,328,311,481
41295,100,340,302,468
41397,102,359,287,488
41498,101,355,280,473
41600,102,379,302,463
41701,101,381,283,495
41802,101,404,312,472
41904,102,385,328,431
42004,100,379,329,434
42105,101,371,339,424
42207,102,357,358,434
42308,101,345,358,438
42409,101,329,355,428
42511,102,308,349,426
42612,101,329,336,450
42713,101,326,329,455
42814,101,331,300,479
42915,101,352,290,494
43017,102,351,288,468
43118,101,356,287,453
43219,101,377,280,469
43321,102,400,296,472
43421,100,395,311,460
43523,102,388,325,451
43624,101,370,343,432
43725,101,363,350,433
43827,102,347,355,440
43928,101,336,356,433
44029,101,328,359,436
44130,101,335,348,439
44231,101,311,345,433
44333,102,309,320,466
44434,101,306,285,480
44535,101,339,278,489
44637,102,353,283,475
44738,101,371,289,485
44838,100,367,288,484
44940,102,381,303,458
45041,101,383,327,434
45143,102,378,340,438
45244,101,358,348,428
45345,101,344,369,427
45447,102,339,353,447
45547,100,335,361,433
45648,101,320,350,439
45750,102,326,331,449
45851,101,319,314,477
45953,102,341,301,504
46054,101,352,283,498
46155,101,367,286,476
46256,101,362,294,463
46357,101,360,302,463
46458,101,383,302,471
46560,102,390,312,470
46661,101,377,326,446
46763,102,365,338,428
46864,101,361,350,431
46964,100,347,359,434
47066,102,333,353,437
47167,101,327,350,442
47268,101,311,340,440
47370,102,317,334,451
47471,101,331,312,476
47572,101,343,283,501
47673,101,350,276,485
47774,101,361,280,478
47876,102,352,288,460
47977,101,398,295,471
48078,101,410,303,469
48180,102,381,323,442
48281,101,371,337,427
48381,100,361,365,415
48483,102,354,364,438
48584,101,330,351,425
48686,102,307,364,419
48787,101,310,331,451
48888,101,332,326,471
48990,102,346,312,481
49090,100,369,301,477
49191,101,365,285,469
49293,102,358,292,465
49394,101,377,283,484
49496,102,401,296,478
49597,101,394,319,446
49698,101,379,331,436
49799,101,374,346,424
49900,101,357,364,426
50001,101,346,360,429
50103,102,330,362,428
50204,101,312,351,429
50306,102,331,341,453
50407,101,326,324,467
50507,100,358,327,454
50609,102,343,305,437
50710,101,368,267,473
50811,101,372,275,478
50913,102,396,291,476
51014,101,402,309,463
51116,102,395,325,436
51216,100,376,342,420
51317,101,354,354,415
51419,102,346,359,432
51520,101,336,360,428
51621,101,310,334,465
51723,102,340,329,458
51824,101,332,313,483
51924,100,369,290,505
52026,102,388,294,486
52127,101,379,293,479
52229,102,377,294,471
52330,101,395,311,470
52431,101,397,317,469
52533,102,384,325,459
52633,100,365,345,428
52734,101,356,348,433
52836,102,344,360,433
52937,101,341,365,420
53039,102,319,346,443
53140,101,328,334,479
53241,101,324,318,486
53342,101,351,303,471
53443,101,395,299,508
53544,101,376,286,487
53646,102,384,299,469
53747,101,409,309,475
53849,102,404,319,466
53950,101,372,333,440
54050,100,361,349,409
54152,102,366,347,437
54253,101,344,356,429
54354,101,339,361,419
54456,102,316,350,440
54557,101,342,359,448
54659,102,333,333,477
54759,100,332,320,469
54860,101,366,300,514
54962,102,357,291,490
55063,101,373,298,474
55164,101,378,319,460
55266,102,400,313,497
55367,101,385,320,457
55468,101,378,329,435
55569,101,375,344,440
55670,101,369,359,423
55772,102,351,360,426
55873,101,341,363,430
55974,101,321,343,457
56076,102,322,329,474
56176,100,355,331,476
56278,102,339,319,473
56379,101,365,315,479
56480,101,373,312,471
56582,102,363,284,496
56683,101,392,302,479
56784,101,394,315,471
56885,101,405,337,444
56986,101,383,336,436
57088,102,381,347,420
57189,101,345,352,425
57290,101,345,353,418
57392,102,317,348,433
57493,101,321,347,439
57593,100,333,347,442
57695,102,378,346,442
57796,101,370,288,513
57897,101,361,309,456
57999,102,351,283,494
58100,101,390,301,473
58202,102,384,300,478
58302,100,397,323,454
58403,101,383,345,415
58505,102,373,348,438
58606,101,357,354,453
58707,101,324,360,426
58809,102,320,352,422
58910,101,303,350,432
59011,101,326,344,452
59112,101,328,325,453
59213,101,329,310,460
59315,102,356,298,476
59416,101,342,292,460
59517,101,358,288,475
59619,102,382,300,474
59719,100,392,303,467
59821,102,386,313,452
59922,101,379,337,428
60023,101,369,353,421
60125,102,340,359,428
60226,101,343,361,422
60327,101,338,359,428
60428,101,326,345,441
60529,101,338,346,443
60631,102,330,322,447
60732,101,338,312,458
60833,101,358,305,451
60935,102,372,301,459
