Time,Delta Time,X,Y,Z
22467,101,395,304,494
22568,101,417,330,463
22670,102,422,356,436
22771,101,394,349,408
22872,101,339,353,369
22973,101,279,338,380
23074,101,287,324,445
23176,102,282,280,526
23277,101,343,283,519
23378,101,386,296,490
23480,102,411,307,489
23580,100,449,342,478
23682,102,418,350,419
23783,101,358,339,384
23884,101,321,345,377
23986,102,274,334,393
24087,101,278,303,476
24188,101,312,272,527
24289,101,377,274,537
24390,101,411,294,499
24492,102,445,334,478
24593,101,432,348,434
24694,101,391,357,382
24796,102,336,331,375
24897,101,286,334,394
24997,100,289,325,438
25099,102,299,292,493
25200,101,343,276,511
25302,102,408,290,506
25403,101,453,309,513
25504,101,434,339,445
25606,102,414,353,400
25706,100,347,350,370
25807,101,310,337,387
25909,102,267,326,413
26010,101,283,295,488
26112,102,337,286,530
26213,101,394,295,526
26314,101,409,301,491
26415,101,452,332,473
26516,101,439,364,414
26617,101,391,349,382
26719,102,345,354,379
26820,101,291,328,399
26921,101,275,319,440
27023,102,288,288,498
27123,100,359,279,544
27225,102,400,287,515
27326,101,414,305,489
27427,101,432,336,447
27529,102,419,352,407
27630,101,365,349,374
27731,101,288,344,385
27832,101,288,335,411
27933,101,270,316,437
28035,102,319,296,489
28136,101,389,292,521
28237,101,417,306,497
28339,102,459,331,474
28440,101,431,352,426
28540,100,393,359,386
28642,102,333,363,358
28743,101,308,343,395
28845,102,284,323,436
28946,101,257,290,477
29047,101,331,274,531
29149,102,394,282,527
29249,100,378,285,483
29350,101,431,337,458
29452,102,407,344,425
29553,101,378,350,388
29655,102,320,351,384
29756,101,280,330,405
29857,101,292,311,452
29958,101,313,283,523
30059,101,359,275,537
30160,101,408,287,508
30262,102,427,310,484
30363,101,416,340,451
30465,102,404,357,406
30566,101,383,351,391
30666,100,324,349,395
30768,102,292,330,411
30869,101,274,315,457
30970,101,298,287,513
31072,102,378,276,550
31173,101,419,298,513
31275,102,430,320,467
31375,100,413,343,429
31476,101,388,351,394
31578,102,368,363,396
31679,101,302,350,393
31780,101,302,345,420
31882,102,262,295,454
31983,101,344,302,509
32083,100,364,278,522
32185,102,430,289,514
32286,101,438,313,484
32388,102,419,347,433
32489,101,413,358,398
32590,101,354,356,384
32692,102,289,336,382
32792,100,305,343,417
32893,101,301,315,488
32995,102,348,290,538
33096,101,385,274,519
33198,102,433,306,493
33299,101,452,326,474
33400,101,404,341,419
33501,101,379,356,385
33602,101,338,361,390
33703,101,294,336,399
33805,102,280,325,436
33906,101,278,297,489
34008,102,344,284,530
34109,101,385,290,506
34209,100,415,311,487
34311,102,428,324,466
34412,101,406,336,431
34513,101,345,347,391
34615,102,316,351,394
34716,101,288,339,406
34818,102,257,304,445
34918,100,259,269,498
35019,101,315,270,533
35121,102,365,277,514
35222,101,403,304,497
35323,101,397,328,454
35425,102,391,335,429
35526,101,362,347,384
35627,101,325,356,379
35728,101,262,337,389
35829,101,269,314,432
35931,102,276,283,502
36032,101,329,254,559
36133,101,385,284,514
36235,102,409,298,506
36335,100,412,329,456
36436,101,396,351,405
36538,102,363,366,385
36639,101,281,343,369
36741,102,280,342,411
36842,101,251,307,448
36943,101,320,285,528
37044,101,346,271,524
37145,101,398,291,515
37246,101,397,311,484
37348,102,399,341,438
37449,101,378,344,402
37551,102,348,355,384
37652,101,328,352,424
37752,100,286,328,437
37854,102,278,297,483
37955,101,316,282,513
38056,101,363,279,503
38158,102,416,288,525
38259,101,408,306,485
38361,102,430,339,446
38461,100,375,343,392
38562,101,324,355,382
38664,102,260,334,399
38765,101,242,306,456
38866,101,292,288,499
38968,102,352,279,529
39069,101,400,283,516
39170,101,418,312,480
39271,101,415,343,445
39372,101,394,347,413
39474,102,371,365,377
39575,101,300,344,370
39676,101,266,321,422
39778,102,250,288,489
39878,100,292,273,516
39980,102,357,280,511
40081,101,406,291,510
40182,101,433,324,482
40284,102,400,334,437
40385,101,372,350,388
40486,101,327,351,382
40587,101,266,346,384
40688,101,259,318,425
40790,102,248,280,492
40891,101,334,293,502
40992,101,389,287,523
41094,102,390,291,510
41195,101,401,320,466
41295,100,394,335,437
41397,102,368,356,365
41498,101,319,356,366
41600,102,250,337,387
41701,101,268,316,451
41802,101,273,288,507
41904,102,324,285,527
42004,100,385,292,507
42105,101,405,304,481
42207,102,430,351,457
42308,101,401,353,420
42409,101,372,357,384
42511,102,334,360,396
42612,101,267,336,400
42713,101,286,309,467
42814,101,325,288,549
42915,101,350,282,521
43017,102,412,293,523
43118,101,436,323,474
43219,101,426,347,425
43321,102,378,344,392
43421,100,322,360,382
43523,102,285,338,402
43624,101,281,322,448
43725,101,290,294,496
43827,102,346,281,528
43928,101,403,293,508
44029,101,436,320,504
44130,101,415,351,436
44231,101,402,355,404
44333,102,356,351,382
44434,101,289,335,395
44535,101,310,337,429
44637,102,293,320,451
44738,101,343,306,514
44838,100,361,303,506
44940,102,383,300,493
45041,101,435,299,530
45143,102,421,323,456
45244,101,405,356,410
45345,101,344,355,361
45447,102,275,339,381
45547,100,287,334,422
45648,101,268,308,471
45750,102,327,283,542
45851,101,355,288,502
45953,102,400,295,500
46054,101,434,309,497
46155,101,421,337,433
46256,101,385,352,383
46357,101,343,344,383
46458,101,268,330,399
46560,102,296,329,442
46661,101,249,297,467
46763,102,319,273,527
46864,101,377,275,516
46964,100,412,301,495
47066,102,426,315,477
47167,101,397,345,421
47268,101,373,355,388
47370,102,321,350,385
47471,101,280,339,402
47572,101,275,314,448
47673,101,312,283,512
47774,101,369,288,533
47876,102,411,294,505
47977,101,449,317,482
48078,101,430,344,433
48180,102,401,353,404
48281,101,358,361,379
48381,100,299,341,389
48483,102,284,324,433
48584,101,292,300,493
48686,102,340,290,524
48787,101,388,295,510
48888,101,422,303,494
48990,102,460,329,475
49090,100,424,348,434
49191,101,382,349,391
49293,102,344,358,354
49394,101,289,328,390
49496,102,303,312,456
49597,101,311,299,504
49698,101,346,287,521
49799,101,403,290,511
49900,101,425,310,483
50001,101,437,344,444
50103,102,414,355,424
50204,101,374,355,402
50306,102,337,360,379
50407,101,315,342,403
50507,100,306,325,448
50609,102,295,292,491
50710,101,346,291,528
50811,101,389,288,524
50913,102,418,306,489
51014,101,449,345,461
51116,102,401,356,419
51216,100,366,347,404
51317,101,331,357,380
51419,102,304,341,412
51520,101,292,314,467
51621,101,327,314,488
51723,102,368,298,523
51824,101,399,297,506
51924,100,429,309,499
52026,102,412,326,467
52127,101,410,353,422
52229,102,392,357,400
52330,101,326,359,356
52431,101,293,339,399
52533,102,268,317,451
52633,100,313,309,516
52734,101,369,300,538
52836,102,409,301,528
52937,101,400,316,478
53039,102,416,347,449
53140,101,405,358,421
53241,101,361,353,388
53342,101,300,348,376
53443,101,304,353,414
53544,101,286,312,460
53646,102,324,280,523
53747,101,368,277,521
53849,102,402,278,504
53950,101,426,302,483
54050,100,428,334,447
54152,102,414,340,436
54253,101,389,348,408
54354,101,351,360,382
54456,102,298,343,391
54557,101,299,323,432
54659,102,295,286,488
54759,100,346,265,553
54860,101,372,271,497
54962,102,438,293,511
55063,101,438,319,461
55164,101,410,334,427
55266,102,384,349,378
55367,101,339,355,388
55468,101,307,331,401
55569,101,282,313,440
55670,101,305,285,509
55772,102,334,267,502
55873,101,387,276,510
55974,101,404,298,480
56076,102,409,328,452
56176,100,391,347,416
56278,102,364,358,377
56379,101,303,347,386
56480,101,322,336,430
56582,102,270,304,461
56683,101,306,289,519
56784,101,335,282,502
56885,101,389,287,502
56986,101,442,308,498
57088,102,432,330,448
57189,101,402,346,400
57290,101,370,350,404
57392,102,327,352,391
57493,101,306,341,412
57593,100,301,315,453
57695,102,321,279,499
57796,101,340,275,515
57897,101,387,280,498
57999,102,432,300,490
58100,101,433,321,471
58202,102,408,345,427
58302,100,393,353,401
58403,101,340,356,390
58505,102,309,334,414
58606,101,289,318,444
58707,101,303,295,496
58809,102,374,270,538
58910,101,399,277,514
59011,101,410,289,483
59112,101,432,324,460
59213,101,415,349,413
59315,102,383,350,392
59416,101,308,339,386
59517,101,341,343,443
59619,102,286,298,458
59719,100,329,279,513
59821,102,367,281,520
59922,101,401,286,505
60023,101,425,303,482
60125,102,422,323,465
60226,101,414,352,419
60327,101,375,340,402
60428,101,322,360,376
60529,101,313,350,417
60631,102,309,325,448
60732,101,306,293,465
60833,101,346,263,515
60935,102,392,279,504
61036,101,422,299,491
61136,100,419,324,457
61238,102,398,342,432
61339,101,384,355,400
61441,102,336,354,381
