Time,Delta Time,X,Y,Z
47876,102,386,330,452
47977,101,388,341,432
48078,101,377,345,430
48180,102,353,352,440
48281,101,345,361,424
48381,100,328,375,424
48483,102,323,363,439
48584,101,328,346,443
48686,102,318,316,477
48787,101,331,311,471
48888,101,358,295,497
48990,102,360,294,468
49090,100,379,290,473
49191,101,387,304,473
49293,102,392,319,470
49394,101,392,332,447
49496,102,385,348,449
49597,101,371,345,442
49698,101,358,354,424
49799,101,340,361,420
49900,101,341,368,416
50001,101,339,359,429
50103,102,344,340,470
50204,101,356,333,452
50306,102,359,307,464
50407,101,367,278,484
50507,100,382,293,472
50609,102,402,312,462
50710,101,400,310,466
50811,101,383,314,456
50913,102,388,326,463
51014,101,396,341,459
51116,102,387,348,443
51216,100,372,357,425
51317,101,346,362,414
51419,102,305,356,432
51520,101,332,367,445
51621,101,342,365,445
51723,102,331,338,470
51824,101,339,322,490
51924,100,358,306,486
52026,102,368,296,485
52127,101,375,294,472
52229,102,393,295,476
52330,101,383,311,468
52431,101,391,330,458
52533,102,373,338,444
52633,100,364,350,418
52734,101,348,364,448
52836,102,334,367,426
52937,101,314,367,414
53039,102,308,372,421
53140,101,308,352,431
53241,101,303,332,465
53342,101,349,313,501
53443,101,364,312,482
53544,101,352,290,480
53646,102,363,294,478
53747,101,385,299,474
53849,102,404,318,478
53950,101,399,332,457
54050,100,378,344,436
54152,102,357,349,437
54253,101,343,365,432
54354,101,325,365,424
54456,102,298,370,436
54557,101,310,358,437
54659,102,306,351,444
54759,100,319,336,491
54860,101,340,309,500
54962,102,357,310,469
55063,101,381,302,470
55164,101,365,298,483
55266,102,389,306,475
55367,101,381,323,459
55468,101,359,335,447
55569,101,374,338,454
55670,101,372,345,429
55772,102,355,381,431
55873,101,336,371,422
55974,101,320,374,423
56076,102,310,360,426
56176,100,288,326,450
56278,102,308,331,459
56379,101,331,308,481
56480,101,356,293,484
56582,102,345,281,495
56683,101,370,291,492
56784,101,366,306,464
56885,101,364,324,443
56986,101,365,336,457
57088,102,346,331,450
57189,101,328,347,446
57290,101,316,365,426
57392,102,311,375,430
57493,101,312,363,432
57593,100,301,337,441
57695,102,317,338,464
57796,101,342,304,499
57897,101,341,304,469
57999,102,351,290,479
58100,101,368,299,478
58202,102,377,306,478
58302,100,385,321,467
58403,101,380,332,451
58505,102,368,351,420
58606,101,349,357,440
58707,101,328,364,427
58809,102,317,362,427
58910,101,316,368,421
59011,101,306,351,435
59112,101,293,335,440
59213,101,290,294,485
59315,102,326,291,481
59416,101,321,278,460
59517,101,370,275,497
59619,102,370,284,500
59719,100,371,308,451
59821,102,368,331,444
59922,101,363,338,437
60023,101,336,357,424
60125,102,334,369,436
60226,101,316,357,437
60327,101,289,350,421
60428,101,311,341,458
60529,101,318,325,479
60631,102,322,315,464
60732,101,339,293,466
60833,101,358,277,464
60935,102,366,269,485
